,book_info,movie_info,book_year,book_title,book_author,id,film_year,film_title
2752,"Tarzan (1912–1965, 1995) (series), Edgar Rice Burroughs
Tarzan of the Apes (1912)
* The Return of Tarzan (1913)
** The Beasts of Tarzan (1914)
*** The Son of Tarzan (1915)
**** Tarzan and the Jewels of Opar (1916)
***** Jungle Tales of Tarzan (1919)
****** Tarzan the Untamed (1920)
******* Tarzan the Terrible (1921)
******** Tarzan and the Golden Lion (1922/23)
********* Tarzan and the Ant Men (1924)
********** Tarzan, Lord of the Jungle (1927/28)
*********** Tarzan and the Lost Empire (1928/29)
************ Tarzan at the Earth's Core (1929/30)
************* Tarzan the Invincible (1930/31)
************** Tarzan Triumphant (1931/32)
*************** Tarzan and the City of Gold (1932)
**************** Tarzan and the Lion Man (1933/34)
***************** Tarzan and the Leopard Men (1932/33)
****************** Tarzan's Quest (1935/36)
******************* Tarzan and the Forbidden City (1938)
******************** Tarzan the Magnificent (1939)
********************* Tarzan and the Foreign Legion (1947)
********************** Tarzan and the Madman (1964)
*********************** Tarzan and the Castaways (1965)
************************ Tarzan: The Lost Adventure (1995, with Joe R. Lansdale)",* Tarzan and the Lost Safari (1957),1912,Tarzan,"Edgar Rice Burroughs
Tarzan of the Apes (",40425,1957,* Tarzan and the Lost Safari
2753,"Tarzan (1912–1965, 1995) (series), Edgar Rice Burroughs
Tarzan of the Apes (1912)
* The Return of Tarzan (1913)
** The Beasts of Tarzan (1914)
*** The Son of Tarzan (1915)
**** Tarzan and the Jewels of Opar (1916)
***** Jungle Tales of Tarzan (1919)
****** Tarzan the Untamed (1920)
******* Tarzan the Terrible (1921)
******** Tarzan and the Golden Lion (1922/23)
********* Tarzan and the Ant Men (1924)
********** Tarzan, Lord of the Jungle (1927/28)
*********** Tarzan and the Lost Empire (1928/29)
************ Tarzan at the Earth's Core (1929/30)
************* Tarzan the Invincible (1930/31)
************** Tarzan Triumphant (1931/32)
*************** Tarzan and the City of Gold (1932)
**************** Tarzan and the Lion Man (1933/34)
***************** Tarzan and the Leopard Men (1932/33)
****************** Tarzan's Quest (1935/36)
******************* Tarzan and the Forbidden City (1938)
******************** Tarzan the Magnificent (1939)
********************* Tarzan and the Foreign Legion (1947)
********************** Tarzan and the Madman (1964)
*********************** Tarzan and the Castaways (1965)
************************ Tarzan: The Lost Adventure (1995, with Joe R. Lansdale)",** Tarzan and the Trappers (1958),1912,Tarzan,"Edgar Rice Burroughs
Tarzan of the Apes (",40425,1958,** Tarzan and the Trappers
2754,"Tarzan (1912–1965, 1995) (series), Edgar Rice Burroughs
Tarzan of the Apes (1912)
* The Return of Tarzan (1913)
** The Beasts of Tarzan (1914)
*** The Son of Tarzan (1915)
**** Tarzan and the Jewels of Opar (1916)
***** Jungle Tales of Tarzan (1919)
****** Tarzan the Untamed (1920)
******* Tarzan the Terrible (1921)
******** Tarzan and the Golden Lion (1922/23)
********* Tarzan and the Ant Men (1924)
********** Tarzan, Lord of the Jungle (1927/28)
*********** Tarzan and the Lost Empire (1928/29)
************ Tarzan at the Earth's Core (1929/30)
************* Tarzan the Invincible (1930/31)
************** Tarzan Triumphant (1931/32)
*************** Tarzan and the City of Gold (1932)
**************** Tarzan and the Lion Man (1933/34)
***************** Tarzan and the Leopard Men (1932/33)
****************** Tarzan's Quest (1935/36)
******************* Tarzan and the Forbidden City (1938)
******************** Tarzan the Magnificent (1939)
********************* Tarzan and the Foreign Legion (1947)
********************** Tarzan and the Madman (1964)
*********************** Tarzan and the Castaways (1965)
************************ Tarzan: The Lost Adventure (1995, with Joe R. Lansdale)",** * Tarzan's Fight for Life (1958),1912,Tarzan,"Edgar Rice Burroughs
Tarzan of the Apes (",40425,1958,** * Tarzan's Fight for Life
2755,"Tarzan (1912–1965, 1995) (series), Edgar Rice Burroughs
Tarzan of the Apes (1912)
* The Return of Tarzan (1913)
** The Beasts of Tarzan (1914)
*** The Son of Tarzan (1915)
**** Tarzan and the Jewels of Opar (1916)
***** Jungle Tales of Tarzan (1919)
****** Tarzan the Untamed (1920)
******* Tarzan the Terrible (1921)
******** Tarzan and the Golden Lion (1922/23)
********* Tarzan and the Ant Men (1924)
********** Tarzan, Lord of the Jungle (1927/28)
*********** Tarzan and the Lost Empire (1928/29)
************ Tarzan at the Earth's Core (1929/30)
************* Tarzan the Invincible (1930/31)
************** Tarzan Triumphant (1931/32)
*************** Tarzan and the City of Gold (1932)
**************** Tarzan and the Lion Man (1933/34)
***************** Tarzan and the Leopard Men (1932/33)
****************** Tarzan's Quest (1935/36)
******************* Tarzan and the Forbidden City (1938)
******************** Tarzan the Magnificent (1939)
********************* Tarzan and the Foreign Legion (1947)
********************** Tarzan and the Madman (1964)
*********************** Tarzan and the Castaways (1965)
************************ Tarzan: The Lost Adventure (1995, with Joe R. Lansdale)",** ** Tarzan's Greatest Adventure (1959),1912,Tarzan,"Edgar Rice Burroughs
Tarzan of the Apes (",40425,1959,** ** Tarzan's Greatest Adventure
2756,"Tarzan (1912–1965, 1995) (series), Edgar Rice Burroughs
Tarzan of the Apes (1912)
* The Return of Tarzan (1913)
** The Beasts of Tarzan (1914)
*** The Son of Tarzan (1915)
**** Tarzan and the Jewels of Opar (1916)
***** Jungle Tales of Tarzan (1919)
****** Tarzan the Untamed (1920)
******* Tarzan the Terrible (1921)
******** Tarzan and the Golden Lion (1922/23)
********* Tarzan and the Ant Men (1924)
********** Tarzan, Lord of the Jungle (1927/28)
*********** Tarzan and the Lost Empire (1928/29)
************ Tarzan at the Earth's Core (1929/30)
************* Tarzan the Invincible (1930/31)
************** Tarzan Triumphant (1931/32)
*************** Tarzan and the City of Gold (1932)
**************** Tarzan and the Lion Man (1933/34)
***************** Tarzan and the Leopard Men (1932/33)
****************** Tarzan's Quest (1935/36)
******************* Tarzan and the Forbidden City (1938)
******************** Tarzan the Magnificent (1939)
********************* Tarzan and the Foreign Legion (1947)
********************** Tarzan and the Madman (1964)
*********************** Tarzan and the Castaways (1965)
************************ Tarzan: The Lost Adventure (1995, with Joe R. Lansdale)","Tarzan, the Ape Man (1959)",1912,Tarzan,"Edgar Rice Burroughs
Tarzan of the Apes (",40425,1959,"Tarzan, the Ape Man"
2757,"Tarzan (1912–1965, 1995) (series), Edgar Rice Burroughs
Tarzan of the Apes (1912)
* The Return of Tarzan (1913)
** The Beasts of Tarzan (1914)
*** The Son of Tarzan (1915)
**** Tarzan and the Jewels of Opar (1916)
***** Jungle Tales of Tarzan (1919)
****** Tarzan the Untamed (1920)
******* Tarzan the Terrible (1921)
******** Tarzan and the Golden Lion (1922/23)
********* Tarzan and the Ant Men (1924)
********** Tarzan, Lord of the Jungle (1927/28)
*********** Tarzan and the Lost Empire (1928/29)
************ Tarzan at the Earth's Core (1929/30)
************* Tarzan the Invincible (1930/31)
************** Tarzan Triumphant (1931/32)
*************** Tarzan and the City of Gold (1932)
**************** Tarzan and the Lion Man (1933/34)
***************** Tarzan and the Leopard Men (1932/33)
****************** Tarzan's Quest (1935/36)
******************* Tarzan and the Forbidden City (1938)
******************** Tarzan the Magnificent (1939)
********************* Tarzan and the Foreign Legion (1947)
********************** Tarzan and the Madman (1964)
*********************** Tarzan and the Castaways (1965)
************************ Tarzan: The Lost Adventure (1995, with Joe R. Lansdale)",** ** * Tarzan the Magnificent (1960),1912,Tarzan,"Edgar Rice Burroughs
Tarzan of the Apes (",40425,1960,** ** * Tarzan the Magnificent
2758,"Tarzan (1912–1965, 1995) (series), Edgar Rice Burroughs
Tarzan of the Apes (1912)
* The Return of Tarzan (1913)
** The Beasts of Tarzan (1914)
*** The Son of Tarzan (1915)
**** Tarzan and the Jewels of Opar (1916)
***** Jungle Tales of Tarzan (1919)
****** Tarzan the Untamed (1920)
******* Tarzan the Terrible (1921)
******** Tarzan and the Golden Lion (1922/23)
********* Tarzan and the Ant Men (1924)
********** Tarzan, Lord of the Jungle (1927/28)
*********** Tarzan and the Lost Empire (1928/29)
************ Tarzan at the Earth's Core (1929/30)
************* Tarzan the Invincible (1930/31)
************** Tarzan Triumphant (1931/32)
*************** Tarzan and the City of Gold (1932)
**************** Tarzan and the Lion Man (1933/34)
***************** Tarzan and the Leopard Men (1932/33)
****************** Tarzan's Quest (1935/36)
******************* Tarzan and the Forbidden City (1938)
******************** Tarzan the Magnificent (1939)
********************* Tarzan and the Foreign Legion (1947)
********************** Tarzan and the Madman (1964)
*********************** Tarzan and the Castaways (1965)
************************ Tarzan: The Lost Adventure (1995, with Joe R. Lansdale)",Tarzan Goes to India (1962),1912,Tarzan,"Edgar Rice Burroughs
Tarzan of the Apes (",40425,1962,Tarzan Goes to India
2759,"Tarzan (1912–1965, 1995) (series), Edgar Rice Burroughs
Tarzan of the Apes (1912)
* The Return of Tarzan (1913)
** The Beasts of Tarzan (1914)
*** The Son of Tarzan (1915)
**** Tarzan and the Jewels of Opar (1916)
***** Jungle Tales of Tarzan (1919)
****** Tarzan the Untamed (1920)
******* Tarzan the Terrible (1921)
******** Tarzan and the Golden Lion (1922/23)
********* Tarzan and the Ant Men (1924)
********** Tarzan, Lord of the Jungle (1927/28)
*********** Tarzan and the Lost Empire (1928/29)
************ Tarzan at the Earth's Core (1929/30)
************* Tarzan the Invincible (1930/31)
************** Tarzan Triumphant (1931/32)
*************** Tarzan and the City of Gold (1932)
**************** Tarzan and the Lion Man (1933/34)
***************** Tarzan and the Leopard Men (1932/33)
****************** Tarzan's Quest (1935/36)
******************* Tarzan and the Forbidden City (1938)
******************** Tarzan the Magnificent (1939)
********************* Tarzan and the Foreign Legion (1947)
********************** Tarzan and the Madman (1964)
*********************** Tarzan and the Castaways (1965)
************************ Tarzan: The Lost Adventure (1995, with Joe R. Lansdale)",* Tarzan's Three Challenges (1963),1912,Tarzan,"Edgar Rice Burroughs
Tarzan of the Apes (",40425,1963,* Tarzan's Three Challenges
2760,"Tarzan (1912–1965, 1995) (series), Edgar Rice Burroughs
Tarzan of the Apes (1912)
* The Return of Tarzan (1913)
** The Beasts of Tarzan (1914)
*** The Son of Tarzan (1915)
**** Tarzan and the Jewels of Opar (1916)
***** Jungle Tales of Tarzan (1919)
****** Tarzan the Untamed (1920)
******* Tarzan the Terrible (1921)
******** Tarzan and the Golden Lion (1922/23)
********* Tarzan and the Ant Men (1924)
********** Tarzan, Lord of the Jungle (1927/28)
*********** Tarzan and the Lost Empire (1928/29)
************ Tarzan at the Earth's Core (1929/30)
************* Tarzan the Invincible (1930/31)
************** Tarzan Triumphant (1931/32)
*************** Tarzan and the City of Gold (1932)
**************** Tarzan and the Lion Man (1933/34)
***************** Tarzan and the Leopard Men (1932/33)
****************** Tarzan's Quest (1935/36)
******************* Tarzan and the Forbidden City (1938)
******************** Tarzan the Magnificent (1939)
********************* Tarzan and the Foreign Legion (1947)
********************** Tarzan and the Madman (1964)
*********************** Tarzan and the Castaways (1965)
************************ Tarzan: The Lost Adventure (1995, with Joe R. Lansdale)",Tarzan and the Valley of Gold (1966),1912,Tarzan,"Edgar Rice Burroughs
Tarzan of the Apes (",40425,1966,Tarzan and the Valley of Gold
2761,"Tarzan (1912–1965, 1995) (series), Edgar Rice Burroughs
Tarzan of the Apes (1912)
* The Return of Tarzan (1913)
** The Beasts of Tarzan (1914)
*** The Son of Tarzan (1915)
**** Tarzan and the Jewels of Opar (1916)
***** Jungle Tales of Tarzan (1919)
****** Tarzan the Untamed (1920)
******* Tarzan the Terrible (1921)
******** Tarzan and the Golden Lion (1922/23)
********* Tarzan and the Ant Men (1924)
********** Tarzan, Lord of the Jungle (1927/28)
*********** Tarzan and the Lost Empire (1928/29)
************ Tarzan at the Earth's Core (1929/30)
************* Tarzan the Invincible (1930/31)
************** Tarzan Triumphant (1931/32)
*************** Tarzan and the City of Gold (1932)
**************** Tarzan and the Lion Man (1933/34)
***************** Tarzan and the Leopard Men (1932/33)
****************** Tarzan's Quest (1935/36)
******************* Tarzan and the Forbidden City (1938)
******************** Tarzan the Magnificent (1939)
********************* Tarzan and the Foreign Legion (1947)
********************** Tarzan and the Madman (1964)
*********************** Tarzan and the Castaways (1965)
************************ Tarzan: The Lost Adventure (1995, with Joe R. Lansdale)",* Tarzan and the Great River (1967),1912,Tarzan,"Edgar Rice Burroughs
Tarzan of the Apes (",40425,1967,* Tarzan and the Great River
2762,"Tarzan (1912–1965, 1995) (series), Edgar Rice Burroughs
Tarzan of the Apes (1912)
* The Return of Tarzan (1913)
** The Beasts of Tarzan (1914)
*** The Son of Tarzan (1915)
**** Tarzan and the Jewels of Opar (1916)
***** Jungle Tales of Tarzan (1919)
****** Tarzan the Untamed (1920)
******* Tarzan the Terrible (1921)
******** Tarzan and the Golden Lion (1922/23)
********* Tarzan and the Ant Men (1924)
********** Tarzan, Lord of the Jungle (1927/28)
*********** Tarzan and the Lost Empire (1928/29)
************ Tarzan at the Earth's Core (1929/30)
************* Tarzan the Invincible (1930/31)
************** Tarzan Triumphant (1931/32)
*************** Tarzan and the City of Gold (1932)
**************** Tarzan and the Lion Man (1933/34)
***************** Tarzan and the Leopard Men (1932/33)
****************** Tarzan's Quest (1935/36)
******************* Tarzan and the Forbidden City (1938)
******************** Tarzan the Magnificent (1939)
********************* Tarzan and the Foreign Legion (1947)
********************** Tarzan and the Madman (1964)
*********************** Tarzan and the Castaways (1965)
************************ Tarzan: The Lost Adventure (1995, with Joe R. Lansdale)",** Tarzan and the Jungle Boy (1968),1912,Tarzan,"Edgar Rice Burroughs
Tarzan of the Apes (",40425,1968,** Tarzan and the Jungle Boy
2763,"Tarzan (1912–1965, 1995) (series), Edgar Rice Burroughs
Tarzan of the Apes (1912)
* The Return of Tarzan (1913)
** The Beasts of Tarzan (1914)
*** The Son of Tarzan (1915)
**** Tarzan and the Jewels of Opar (1916)
***** Jungle Tales of Tarzan (1919)
****** Tarzan the Untamed (1920)
******* Tarzan the Terrible (1921)
******** Tarzan and the Golden Lion (1922/23)
********* Tarzan and the Ant Men (1924)
********** Tarzan, Lord of the Jungle (1927/28)
*********** Tarzan and the Lost Empire (1928/29)
************ Tarzan at the Earth's Core (1929/30)
************* Tarzan the Invincible (1930/31)
************** Tarzan Triumphant (1931/32)
*************** Tarzan and the City of Gold (1932)
**************** Tarzan and the Lion Man (1933/34)
***************** Tarzan and the Leopard Men (1932/33)
****************** Tarzan's Quest (1935/36)
******************* Tarzan and the Forbidden City (1938)
******************** Tarzan the Magnificent (1939)
********************* Tarzan and the Foreign Legion (1947)
********************** Tarzan and the Madman (1964)
*********************** Tarzan and the Castaways (1965)
************************ Tarzan: The Lost Adventure (1995, with Joe R. Lansdale)",Tarzan's Deadly Silence (1970),1912,Tarzan,"Edgar Rice Burroughs
Tarzan of the Apes (",40425,1970,Tarzan's Deadly Silence
